Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Aplicacao Adicional Minima (R$),Resgate Minimo (R$),Saldo Minimo (R$),Conversao Aplicacao,Conversao Resgate,Pagamento Resgate,Benchmark Oficial,Estratégia,Status de Captação,Classificação Tributária,Classificação Investidor,Horário Limite Aplicação,Horário Limite Resgate,Adiantamento de Resgate,Modalidade Adiantamento,Percentual Adiantamento (%),Público Alvo,Segmentos,Movimentação Automática,Carência,Fim Carência,ASG,Razão Social,Observação Operacional,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim,doc_termo,doc_sumario,doc_raio_x
RENDA FIXA REFERENCIADO,CAIXA FIC FIF PLENO REF DI LP RESP LTDA,CAIXA FIC FIF PLENO REF DI LP RESP LTDA,14/06/2010,"3,61351700","0,053","0,58","6,09","14,26","2.216,790",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-pleno-ref-di-longo-prazo,10.740.508/0001-80,5498,Conservador,0.7,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF DI até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA PLENO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,"*Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).""",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5498.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5498.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5498.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5498.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5498.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5498.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5498.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5498-SUMARIO.pdf,https://web.microsoftstream.com/video/5f6afa60-a43f-403c-8879-e04a2d36c5fa?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA REFERENCIADO,CAIXA FIC OMEGA REF DI RF LONGO PRAZO,CAIXA FIC OMEGA REF DI RF LONGO PRAZO,13/05/2024,"1,29368500","0,052","0,58","6,25","14,61","64,901",PF,PF,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-omega-ref-di-longo-prazo/Paginas/default.aspx,55.036.101/0001-04,7914,Conservador,0.15,10000.0,100.0,100.0,1000.0,D+0 (du),D+0 (du),D+00 (du),OUTROS,RF REF DI 100% TPF,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Private""]","[""Private""]",Não,Não,,Não,CAIXA ÔMEGA PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RF REF DI LONGO PRAZO - RESP LIMITADA,A movimentação do fundo é feita exclusivamente pela plataforma.caixa ou IBC/APP.,http://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7914.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7914.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7914.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7914.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7914.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7914.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7914.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/7914-SUMARIO.pdf,
RENDA FIXA REFERENCIADO,CAIXA FIC FIF PREFERENCIAL REF DI LP RESP LTDA,CAIXA FIC FIF PREFERENCIAL REF DI LP RESP LTDA,01/10/2003,"9,70814200","0,053","0,58","6,13","14,37","829,308",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-preferencial-ref-di-longo-prazo,03.737.211/0001-08,5402,Conservador,0.6,30000.0,100.0,100.0,15000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF DI até 49% Crédito Privado,Fechado para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""GOV"", ""Pessoa Física"", ""Private""]","[""GOV"", ""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA PREFERENCIAL FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,"FUNDO FECHADO PARA APLICAÇÃO A PARTIR DE 08/04/2024, INCLUSIVE.

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5402.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5402.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5402-SUMARIO.pdf,https://web.microsoftstream.com/video/ee622bf6-774a-41bd-afd8-1775b6b730b9?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA REFERENCIADO,CAIXA FIC FIF SIGMA RF REF DI LP RESP LTDA,CAIXA FIC FIF SIGMA RF REF DI LP RESP LTDA,01/12/2009,"4,46709000","0,051","0,57","6,18","14,45","16.098,874",PF,GOV | PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-sigma-ref-di-longo-prazo,10.731.794/0001-17,5171,Conservador,0.35,10000.0,100.0,100.0,1000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF REF DI 100% TPF,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA SIGMA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,"Fundo em Campanha período 16/06/2026 à 30/06/2026

Redução de Tickets

Aplicação Inicial: De: R$ 50.000,00 Para: R$ 10.000,00

Saldo Mínimo: R$ 5.000,00 para: R$ 1.000,00

OBS: Após a Campanha, voltam os parâmetros originais. Saldo abaixo do mínimo pode impedir resgates parciais (somente total).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5171.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5171.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5171.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5171.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5171.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5171.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5171.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5171-SUMARIO.pdf,https://web.microsoftstream.com/video/4be15710-4acb-4afd-a959-c6ed0d090cac?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA REFERENCIADO,CAIXA FIC FIF RUBI RF REF DI LP RESP LTDA,CAIXA FIC FIF RUBI RF REF DI LP RESP LTDA,15/07/2009,"4,78603700","0,055","0,60","6,27","14,72","9.452,417",PF,GOV | PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-rubi-ref-di-longo-prazo/Paginas/default.aspx,10.646.885/0001-54,5157,Conservador,0.3,200000.0,100.0,100.0,20000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF DI até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Institucional"", ""PJ Atacado"", ""PJ Varejo""]","[""Institucional"", ""PJ Atacado"", ""PJ Varejo""]",Não,Não,,Não,CAIXA RUBI FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5157.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5157.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5157.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5157.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5157.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5157.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5157.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5157-SUMARIO.pdf,https://web.microsoftstream.com/video/3cd97374-bb4b-4204-bdef-48cfa0e370c8?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA REFERENCIADO,CAIXA FIC FIF MEGA RF REFERENC DI LONGO PRAZO - RESP LTDA,CAIXA FIC FIF MEGA RF REFERENC DI LONGO PRAZO - RESP LTDA,03/02/2009,"5,11422300","0,054","0,60","6,30","14,76","21.220,897",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-mega-ref-di-longo-prazo/Paginas/default.aspx,10.322.633/0001-70,5411,Conservador,0.25,50000.0,100.0,100.0,5000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF DI até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA MEGA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESPONSABILIDADE LIMITADA,"Fundo em Campanha período 16/06/2026 à 30/06/2026

Redução de Tickets

Aplicação Inicial para: R$ 50.000,00

Saldo Mínimo para: R$ 5.000,00

OBS: Após a campanha, voltam os parâmetros originais. Saldo abaixo do mínimo pode impedir resgates parciais (somente total).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5411.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5411.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5411.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5411.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5411.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5411.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5411.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5411-SUMARIO.pdf,https://web.microsoftstream.com/video/6fd51e32-7197-4736-ab0d-031b75c372fd?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA REFERENCIADO,CAIXA FIC FIF TOP PRIVATE RF REF DI LP RESP LTDA,CAIXA FIC FIF TOP PRIVATE RF REF DI LP RESP LTDA,05/05/2014,"3,19449100","0,055","0,60","6,35","14,89","13.703,341",PF,PF | RPPS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-top-private-ref-di-longo-prazo/Paginas/default.aspx,19.769.018/0001-80,5969,Conservador,0.15,500000.0,100.0,100.0,50000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF DI até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA TOP PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,"Fundo em Campanha período 16/06/2026 à 30/06/2026

Redução de Tickets

Aplicação Inicial: De: R$ 1.000.000,00 Para: R$ 500.000,00

Saldo Mínimo: R$ 100.000,00 para: R$ 50.000,00

OBS: Após a Campanha, voltam os parâmetros originais. Saldo abaixo do mínimo pode impedir resgates parciais (somente total).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5969.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5969.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5969.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5969.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5969.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5969.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5969.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5969-SUMARIO.pdf,https://web.microsoftstream.com/video/5f0c9eff-f752-448b-8f0a-3e2fff710aa9?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA CURTO PRAZO,CAIXA FIC FIF RENDA FIXA CURTO PRAZO RESP LTDA,CAIXA FIC FIF RENDA FIXA CURTO PRAZO RESP LTDA,14/12/2020,"1.733,91750100","0,051","0,56","6,02","14,12","248,604",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/curto-prazo/fic-automatico-polis-rf-cp/Paginas/default.aspx,39.594.941/0001-36,6520,Conservador,0.5,10000.0,100.0,100.0,1000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF 100% TPF - Curto Prazo,Aberto para captação,CURTO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CURTO PRAZO - RESPONSABILIDADE LIMITADA,*Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6520.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6520.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6520.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6520.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6520.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6520.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6520.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6520-SUMARIO.pdf,
MULTIMERCADO,CAIXA FIC FIF FOF SMART CRED PRIV MM LP RESP LTDA,CAIXA FIC FIF FOF SMART CRED PRIV MM LP RESP LTDA,30/08/2023,"1,41776500","-0,008","0,50","5,89","14,22","67,836",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-fof-smart-credito-privado-multimercado-longo-prazo/Paginas/default.aspx,51.943.346/0001-64,7880,Moderado,0.4,0.01,0.01,0.01,0.01,D+1 (du),D+46 (du),D+48 (du),CDI,Multimercado,Aberto para captação,LONGO PRAZO,QUALIFICADO,17:00,17h00,Não se aplica,NÃO SE APLICA,,"[""Pessoa Física"", ""PJ Atacado"", ""Private""]","[""Pessoa Física"", ""PJ Atacado"", ""Private""]",Não,Não,,Não,CAIXA FOF SMART FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO CRÉDITO PRIVADO MULTIMERCADO LONGO PRAZO - RESPONSABILIDA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7880.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7880.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7880.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7880.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7880.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7880.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7880.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/7880-SUMARIO.pdf,
MULTIMERCADO,CAIXA FIC MULTIGESTOR GLOBAL EQUITIES IE,CAIXA FIC MULTIGESTOR GLOBAL EQUITIES IE,11/11/2020,"1.194,07335400","-0,002","-0,79","-4,83","0,74","36,394",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-multigestor-global-equities-invest-ext/Paginas/default.aspx,39.528.038/0001-77,6518,Arrojado,1.0,0.01,0.01,0.01,0.01,D+1 (du),D+7 (du),D+12 (du),CDI,Multimercado,Aberto para captação,CURTO PRAZO,QUALIFICADO,13:00,13h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA MULTIGESTOR GLOBAL EQUITIES INVESTIMENTO NO EXTERIOR FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,"Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social) e EFPC (Entidades Fechadas de Previdência Complementar).

Fundo destinado a Investidores Qualificados.

O ingresso do Cotista RPPS no FUNDO está condicionado à comprovação de Investidor Qualificado RPPS.

Conforme PORTARIA MTP Nº 1.467, de 02 de Junho de 2022, será considerado Investidor Qualificado, para os fins da categorização estabelecida pela CVM, o RPPS que atenda cumulativamente aos seguintes requisitos:

I - possua recursos aplicados, informados no DAIR do mês imediatamente anterior à data de realização de cada aplicação exclusiva para tal categoria de investidor, em montante igual ou superior a R$ 10.000.000,00 (dez milhões de reais); e
II - tenha aderido ao Pró-Gestão RPPS, e obtido certificação institucional em um dos níveis de aderência nele estabelecidos. 

OBS: As solicitações de aplicação e/ou os pedidos de resgate deverão ser efetuados pelo Cotista em dias úteis de expediente bancário nacional e dentro do horário estabelecido pela ADMINISTRADORA.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6518.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6518.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6518.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6518.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6518.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6518.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6518.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6518-SUMARIO.pdf,https://web.microsoftstream.com/video/ca76c442-41bd-4e49-bf93-7c88dfc75f01?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
MULTIMERCADO,CAIXA FIF MULTIMERCADO RV 30 LP RESP LTDA,CAIXA FIF MULTIMERCADO RV 30 LP RESP LTDA,20/06/2000,"12,50481800","-0,220","-0,66","5,34","15,73","540,035",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,03.737.188/0001-43,82,Moderado,1.0,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+03 (du),70% CDI + 30% IBOV,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,16:00,16h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA RV 30 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0082.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_82.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_82.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0082.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/0082-SUMARIO.pdf,https://web.microsoftstream.com/video/86aa0100-d5af-4db2-9f67-441255924e4e?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
MULTIMERCADO,CAIXA FIC FIF ESTRATÉGIA LIVRE MULTIMERCADO LP RESP LTDA,CAIXA FIC FIF ESTRATEGIA LIVRE MULTIMERCADO LP RESP LTDA,21/10/2019,"1.633,53388100","-0,006","-0,22","4,25","12,10","114,178",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/estrategia-livre-mm-lp,34.660.333/0001-69,6440,Moderado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),CDI,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,14:30,14h30,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA ESTRATÉGIA LIVRE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6440.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6440.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6440.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6440.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6440.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6440.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6440.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6440-SUMARIO.pdf,
MULTIMERCADO,CAIXA FIF INDEXA SHORT DOLAR MM LP RESP LTDA,CAIXA FIF INDEXA SHORT DOLAR MM LP RESP LTDA,26/10/2020,"2.420,46868400","-0,394","-0,09","17,83","31,86","13,409",PF,GOV | PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fi-indexa-short-dolar-mult-lp/Paginas/default.aspx,29.157.511/0001-01,6446,Moderado,0.8,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+01 (du),PTAX,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,14:30,14h30,Não se aplica,NÃO SE APLICA,,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA INDEXA SHORT DOLAR FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6446.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6446.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6446.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6446.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6446.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6446.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6446.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6446-SUMARIO.pdf,
