Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Aplicacao Adicional Minima (R$),Resgate Minimo (R$),Saldo Minimo (R$),Conversao Aplicacao,Conversao Resgate,Pagamento Resgate,Benchmark Oficial,Estratégia,Status de Captação,Classificação Tributária,Classificação Investidor,Horário Limite Aplicação,Horário Limite Resgate,Adiantamento de Resgate,Modalidade Adiantamento,Percentual Adiantamento (%),Público Alvo,Segmentos,Movimentação Automática,Carência,Fim Carência,ASG,Razão Social,Observação Operacional,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim,doc_termo,doc_sumario,doc_raio_x
MULTIMERCADO,CAIXA FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RL,CAIXA FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RL,18/07/2022,"1,47054700","-0,765","-2,10","1,68","13,29","190,672",PF,GOV | PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-fim-cap-protegido-ciclico-ii,45.443.651/0001-94,6623,Conservador,0.9,5000.0,500.0,500.0,4000.0,D+0 (du),D+0 (du),D+02 (du),NÃO SE APLICA,Capital Protegido,Fechado para captação,LONGO PRAZO,GERAL,16:00,16h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Sim,2026-07-01T00:00:00Z,Não,CAIXA CAPITAL PROTEGIDO CICLICO II FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.

Fechado para Aplicações e Resgates a partir de 26/08/2024 
-------
Início da Operação Estruturada - 27/08/2024

Fim da Operação Estruturada - 01/07/2026",http://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6623.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6623.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6623.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6623.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6623-SUMARIO.pdf,
MULTIMERCADO,CAIXA FIC FIF EXPERT SPX NIMITZ MULTIMERCADO RESP LTDA,CAIXA FIC FIF EXPERT SPX NIMITZ MULTIMERCADO RESP LTDA,04/05/2020,"1,78970300","-0,002","0,51","1,31","10,46","175,379",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-caixa-expert-spxmm/Paginas/default.aspx,34.660.453/0001-66,6475,Moderado,2.0,10000.0,100.0,100.0,1000.0,D+1 (du),D+22 (du),D+24 (du),CDI,Multimercado,Aberto para captação,LONGO PRAZO,QUALIFICADO,13:00,13h00,Não se aplica,NÃO SE APLICA,,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA EXPERT SPX NIMITZ FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. O FUNDO destina-se a receber investimentos de pessoas físicas residentes, a critério da ADMINISTRADORA e considerados investidores qualificados nos termos da legislação vigente. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6475.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6475.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6475.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6475.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6475.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6475.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6475.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6475-SUMARIO.pdf,
MULTIMERCADO,CAIXA FIC FIF ALOCAÇÃO MACRO MM LONGO PRAZO RESP LTDA,CAIXA FIC FIF ALOCACAO MACRO MM LONGO PRAZO RESP LTDA,01/02/2007,"5,59747900","-0,266","-0,28","5,05","13,45","894,105",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-alocacao-macro-multimercado-longo-prazo/,08.070.841/0001-87,5492,Moderado,0.5,10000.0,100.0,100.0,1000.0,D+1 (du),D+1 (du),D+03 (du),CDI,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,16:00,16h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA ALOCAÇÃO MACRO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5492.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5492.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5492.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5492.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5492.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5492.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5492.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5492-SUMARIO.pdf,https://web.microsoftstream.com/video/2cbfedbd-9ece-40fb-9cc2-7d866c3c427e?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
MULTIMERCADO,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,28/06/2012,"3,66001900","0,016","0,27","5,22","12,99","744,650",PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo,14.120.520/0001-42,5582,Moderado,0.7,10000.0,100.0,100.0,1000.0,D+0 (du),D+0 (du),D+00 (du),CDI,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 85%,AUTOMATICO,85.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA JUROS E MOEDAS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5582.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5582.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5582-SUMARIO.pdf,
MULTIMERCADO,FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA,FIC FIF CAIXA EXPERT BTG PACTUAL X10 MM LP RESP LTDA,21/03/2013,"6,82073900","-0,004","-0,25","6,05","15,77","128,764",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/btg-pactual-x10-multimercado-longo-prazo/,17.433.039/0001-03,5911,Moderado,1.0,10000.0,100.0,100.0,1000.0,D+0 (du),D+8 (du),D+10 (du),CDI,Multimercado,Aberto para captação,LONGO PRAZO,QUALIFICADO,13:00,13h00,Não se aplica,NÃO SE APLICA,,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA EXPERT BTG PACTUAL X 10 FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,"PESSOAS FÍSICAS E PESSOAS JURÍDICAS, E FUNDOS DE INVESTIMENTO, INVESTIDORES QUALIFICADOS NA FORMA DEFINIDA PELA LEGISLAÇÃO PERTINENTE. A CONTAGEM PARA CONVERSÃO DE COTAS E PAGAMENTO DO RESGATE É FEITA EM DIAS ÚTEIS, CONFORME ESTABELECIDO NO REGULAMENTO DO FUNDO.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5911.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5911.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5911.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5911-SUMARIO.pdf,
MULTIMERCADO,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA,21/08/2023,"1,44032600","-0,003","0,95","4,54","16,08","285,215",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-expert-pimco-income-ie-fic-multimercado/Paginas/default.aspx,51.659.921/0001-00,7875,Arrojado,0.93,10000.0,100.0,0.01,1000.0,D+1 (du),D+3 (du),D+08 (du),NÃO SE APLICA,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,13:00,13h00,Não se aplica,NÃO SE APLICA,,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA EXPERT PIMCO INCOME INVESTIMENTO NO EXTERIOR FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,"Campanha ""Mês da Mulher"" de 06/03/2026 a 31/03/2026
Redução de Tickets
Aplicação Inicial:
De: R$ 10.000,00 para R$ 1.000,00
Saldo Mínimo: 
De: R$ 1.000,00 para R$ 100,00",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7875.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7875.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7875.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7875.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7875.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7875.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7875.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/7875-SUMARIO.pdf,
MULTIMERCADO,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,CAIXA EXPERT GIANT ZARATHUSTRA FIC MULTIMERCADO - RESP LTDA,12/02/2021,"1,35358900","-0,002","2,30","5,46","5,02","12,825",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/expert-giant-zarathustra-fic-multimercado,40.209.061/0001-88,6535,Moderado,0.4,10000.0,100.0,100.0,1000.0,D+0 (du),D+22 (du),D+25 (du),NÃO SE APLICA,Multimercado,Aberto para captação,LONGO PRAZO,GERAL,13:00,13h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA EXPERT GIANT ZARATHUSTRA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESP LIMITADA,Aplicações via IBC a partir de  22/02/2021,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6535.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6535.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6535.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6535-SUMARIO.pdf,
CAMBIAL,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,CAIXA FIC FIF INDEXA DOLAR CAMBIAL RESP LTDA,27/06/2005,"3,79095200","-0,227","0,87","-5,69","-3,52","96,029",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/cambiais/fic-cambial-dolar/Paginas/default.aspx,05.114.733/0001-70,5403,Moderado,0.8,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+01 (du),PTAX,Multimercado,Aberto para captação,CURTO PRAZO,GERAL,14:30,14h30,Sim · Automatico · 85%,AUTOMATICO,85.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA INDEXA DOLAR FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO CAMBIAL - RESPONSABILIDADE LIMITADA,Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5403.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5403.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5403.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5403-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES DIVIDENDOS RESP LTDA,CAIXA FIF ACOES DIVIDENDOS RESP LTDA,03/10/2003,"6,55830700","-0,370","-1,10","3,40","17,23","322,369",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-dividendos,05.900.798/0001-41,5390,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IDIV11,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA DIVIDENDOS FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5390.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5390.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5390-SUMARIO.pdf,
ACOES,CAIXA FIC FIF AÇÕES E-FUNDOS IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES E-FUNDOS IBOVESPA RESP LTDA,05/10/2012,"2,50692100","-0,688","-3,02","4,19","20,35","12,922",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-etf-bovespa/Paginas/default.aspx,01.525.057/0001-77,53,Arrojado,2.0,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA IBOVESPA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0053.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0053.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/0053-SUMARIO.pdf,
ACOES,CAIXA ATENA FIC FIF AÇÕES FUNCIONÁRIOS LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES FUNCIONARIOS LIVRE QUANT RESP LTDA,06/07/2020,"1.837,22718300","-1,188","-4,80","-7,45","6,60","9,387",PF,PF,,35.536.497/0001-41,6478,Arrojado,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),IBOV,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,,,Não,Não,,Não,CAIXA ATENA FUNCIONÁRIOS AÇÕES LIVRE QUANT FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESP LIMITADA,"*Fundo aberto para aplicação à partir de 02/05/2024.

Fundo destinado a Funcionários e aposentados da Caixa Econômica Federal. Disponível para aplicação somente via conta corrente marcada como conta-salário empregado CAIXA.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6478.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6478.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/6478-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES BDR NÍVEL I RESP LTDA,CAIXA FIF ACOES BDR NIVEL I RESP LTDA,24/06/2013,"10,01278800","-0,623","-2,35","1,12","20,73","275,128",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-bdr-nivel-1,17.503.172/0001-80,5928,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),BDRX11,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA BDR NÍVEL I FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5928.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5928.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5928-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES SMALL CAPS ATIVO RESP LTDA,CAIXA FIF ACOES SMALL CAPS ATIVO RESP LTDA,01/11/2012,"1,39732600","-1,464","-5,04","-8,33","-4,36","423,437",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-small-caps-ativo,15.154.220/0001-47,5841,Arrojado,1.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),SMLL,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA SMALL CAPS ATIVO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5841.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5841.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5841-SUMARIO.pdf,
ACOES,CAIXA FIF AÇÕES CONSUMO RESP LTDA,CAIXA FIF ACOES CONSUMO RESP LTDA,26/04/2012,"1,05805400","-1,889","-4,53","-9,09","-6,09","54,298",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-consumo,10.577.512/0001-79,5567,Arrojado,1.6,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),ICON11,RV - Ações,Aberto para captação,AÇÕES,GERAL,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",Não,Não,,Não,CAIXA CONSUMO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5567.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5567.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5567-SUMARIO.pdf,
