Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Data Base Consulta,Data Rentabilidade Ref,Fallback Rentabilidade,Dias Úteis Fallback,Alerta Rentabilidade Defasada,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Aplicacao Adicional Minima (R$),Resgate Minimo (R$),Saldo Minimo (R$),Conversao Aplicacao,Conversao Resgate,Pagamento Resgate,Benchmark Oficial,Estratégia,Status de Captação,Classificação Tributária,Classificação Investidor,Horário Limite Aplicação,Horário Limite Resgate,Adiantamento de Resgate,Modalidade Adiantamento,Percentual Adiantamento (%),Público Alvo,Segmentos,Movimentação Automática,Carência,Fim Carência,ASG,Razão Social,Observação Operacional,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim,doc_termo,doc_sumario,doc_raio_x
RENDA FIXA,CAIXA EXPERT ABSOLUTE CRETA FIC FIF RF CRED PRIV LP - RESP LTDA,CAIXA EXPERT ABSOLUTE CRETA FIC FIF RF CRED PRIV LP - RESP LTDA,26/03/2025,"1,19147400","0,050","0,88","7,29","14,16","64,412",PF,22/07/2026,22/07/2026,Não,0,Não,PF | PJ | RPPS,,59.861.817/0001-05,7940,Moderado,0.29,10000.0,100.0,100.0,1000.0,D+0 (du),D+22 (du),D+24 (du),CDI,RF Crédito Privado permite Risco Mercado,Aberto para captação,LONGO PRAZO,GERAL,13:00,13h00,Não se aplica,NÃO SE APLICA,,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA EXPERT ABSOLUTE CRETA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FIF RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7940.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7940.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7940.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7940.pdf,,https://caixa.sharepoint.com/:v:/t/O365GRP-GEICO/EeFPVsuRvYtKt6bMstsCLiUBtcBOAe5vK4jLZ_DjXA4drg?e=XxU8cb
RENDA FIXA,CAIXA EXPERT RB ASSET CDI DEB INCENTIVADAS FIC FIF RF CRED PRIV RESP LTDA,CAIXA EXPERT RB ASSET CDI DEB INCENTIVADAS FIC FIF RF CRED PRIV RESP LTDA,15/10/2025,"1,09549900","-0,004","0,77","6,01","0,00","312,191",PF,22/07/2026,22/07/2026,Não,0,Não,PF,https://www.caixa.gov.br/fundos-investimento/renda-fixa/debentures-incentivadas/caixa-expert-rb-asset-deb-incentivadas-cdi-rf-cred-priv/Paginas/default.aspx,62.890.286/0001-85,7978,Moderado,0.3,10000.0,100.0,100.0,1000.0,D+0 (du),D+14 (du),D+16 (du),CDI,RF Crédito Privado permite Risco Mercado,Aberto para captação,ISENTO,GERAL,13:00,13h00,Não se aplica,NÃO SE APLICA,,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA EXPERT RB ASSET CDI DEBÊNTURES INCENTIVADAS FIC DE CLASSE DE FIF - INCENTIVADO EM INFRA RF CRÉD PRIV -RESP LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7978.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7978.pdf,,
RENDA FIXA,CAIXA FIC FIF UNIQUE RF CRED PRIV LP - RL,CAIXA FIC FIF UNIQUE RF CRED PRIV LP - RL,31/07/2024,"1,29017000","0,052","0,85","7,86","14,95","439,449",PF,22/07/2026,22/07/2026,Não,0,Não,PF,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-unique-private-cred-priv-lp/Paginas/default.aspx,55.986.292/0001-75,7916,Moderado,0.25,10000.0,100.0,100.0,1000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF Crédito Privado permite Risco Mercado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Private""]","[""Private""]",Não,Não,,Não,CAIXA UNIQUE PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABIL,Fundo com movimentação exclusiva pela plataforma.caixa (SIPNC).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7916.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7916.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7916.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7916.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7916.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7916.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7916.pdf,,
RENDA FIXA,CAIXA FIF INFLACAO PRIVATE 2027 RF LONGO PRAZO,CAIXA FIF INFLACAO PRIVATE 2027 RF LONGO PRAZO,15/08/2024,"1,21638500","-0,015","0,87","8,23","13,94","40,413",PF,22/07/2026,22/07/2026,Não,0,Não,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fif-inflacao-2027/Paginas/default.aspx,56.349.290/0001-38,7887,Moderado,0.2,10000.0,0.01,0.01,1000.0,D+0 (du),D+0 (du),D+00 (du),NÃO SE APLICA,RF 100% TPF,Aberto para captação,LONGO PRAZO,GERAL,15:00,15h00,Não se aplica,NÃO SE APLICA,,"[""Private""]","[""Private""]",Não,Sim,2027-05-20T00:00:00Z,Não,CAIXA INFLAÇÃO PRIVATE 2027 FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,Resgates podem ser solicitados a partir de 20/05/2027.,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7887.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7887.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7887.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7887.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7887.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7887.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7887.pdf,,
RENDA FIXA,CAIXA FIF FIDELIDADE PRIVATE RF LP - RESP LTDA,CAIXA FIF FIDELIDADE PRIVATE RF LP - RESP LTDA,02/07/2008,"5,60664300","0,051","0,83","7,80","14,78","561,156",PF,22/07/2026,22/07/2026,Não,0,Não,PF,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-fidelidade-private-rf-longo-prazo/Paginas/default.aspx,09.181.287/0001-78,5408,Moderado,0.2,10000.0,100.0,100.0,1000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""PJ Varejo"", ""Private""]","[""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA FIDELIDADE PRIVATE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,"Incide taxa de saída de 1,80% no período, cobrada individualmente de cada cotista sobre o valor resgatado, líquido de tributos, linear e decrescente durante os primeiros 360 dias até chegar a 0%, a partir da data inicial de cada certificado conforme procedimentos operacionais descritos no TE099.
No primeiro dia útil subsequente ao da solicitação do resgate pelos clientes, 60% dos valores obtidos a título de Taxa de Saída são revertidos em favor do patrimônio líquido do Fundo e 40% dos valores são repassados à Administradora. Ao término dos primeiros 360 dias da data inicial de cada certificado, não há mais a cobrança de taxa de saída.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5408.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5408.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5408.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5408.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5408.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5408.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5408.pdf,,
RENDA FIXA,CAIXA FIF QUALIFICADO RF CRED PRIV LP - RESP LTDA,CAIXA FIF QUALIFICADO RF CRED PRIV LP - RESP LTDA,01/06/2009,"5,22218600","0,051","0,83","7,71","14,71","855,006",PF,22/07/2026,22/07/2026,Não,0,Não,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-plus-qualificado-rf-credito-privado-lp/Paginas/default.aspx,10.551.353/0001-33,5154,Moderado,0.5,20000.0,100.0,100.0,2000.0,D+0 (du),D+1 (du),D+04 (du),CDI,RF Crédito Privado permite Risco Mercado,Aberto para captação,LONGO PRAZO,QUALIFICADO,17:00,17h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Pessoa Física"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA QUALIFICADO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,*Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5154.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5154.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5154.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5154.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5154.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5154.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5154.pdf,,
RENDA FIXA,CAIXA FIC FIF SELEÇÃO RF RESP LTDA,CAIXA FIC FIF SELECAO RF RESP LTDA,01/10/2003,"29,67028900","0,047","0,75","6,99","28,86","21,249",PF,22/07/2026,22/07/2026,Não,0,Não,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-selecao-rf-longo-prazo,03.737.207/0001-31,5401,Conservador,1.1,30000.0,100.0,100.0,15000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Fechado para captação,CURTO PRAZO,GERAL,,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,,,Não,Não,,Não,CAIXA SELEÇÃO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA - RESPONSABILIDADE LIMITADA,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).O Fundo está fechado para novas adesões e aplicações adicionais, por tempo indeterminado.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5401.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5401.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5401.pdf,,
RENDA FIXA,CAIXA FIC FIF RENDA FIXA ATIVA LP RESP LTDA,CAIXA FIC FIF RENDA FIXA ATIVA LP RESP LTDA,22/04/2020,"1.795,14952100","0,040","0,81","6,57","13,19","123,437",PF,22/07/2026,22/07/2026,Não,0,Não,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-renda-fixa-ativa-lp/Paginas/default.aspx,35.536.542/0001-68,6482,Moderado,0.4,50000.0,100.0,100.0,5000.0,D+0 (du),D+0 (du),D+01 (du),CDI,RF Ativo,Aberto para captação,LONGO PRAZO,GERAL,16:00,16h00,Sim · Automatico · 100%,AUTOMATICO,100.0,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA ATIVA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6482.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6482.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6482.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6482.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6482.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6482.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6482.pdf,,
RENDA FIXA,CAIXA FIC FIF PERSONAL RF LP RESP LTDA,CAIXA FIC FIF PERSONAL RF LP RESP LTDA,03/11/1997,"31,09425300","0,050","0,82","7,57","14,38","3.129,320",PF,22/07/2026,22/07/2026,Não,0,Não,GOV | PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-personal-rf-longo-prazo,02.201.163/0001-68,83,Moderado,0.6,50000.0,100.0,100.0,5000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física""]","[""Pessoa Física""]",Não,Não,,Não,CAIXA PERSONAL FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0083.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0083.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0083.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0083.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_83.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_83.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0083.pdf,,
RENDA FIXA,CAIXA INDEXA TESOURO SELIC FIC FIF RF LP - RESP LTDA,CAIXA INDEXA TESOURO SELIC FIC FIF RF LP - RESP LTDA,26/12/2013,"3,27417800","0,052","0,84","7,74","14,66","649,581",PF,22/07/2026,22/07/2026,Não,0,Não,PF,https://www.caixa.gov.br/fundos-investimento/voce/renda-fixa/pos-fixados/ate-100.000/caixa-fic-indexa-tesouro-selic-renda-fixa-lp,17.687.735/0001-38,5940,Conservador,0.01,50000.0,100.0,100.0,25000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF 100% TPF - Longo Prazo,Fechado para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA INDEXA TESOURO SELIC FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO – RESP LIMITADA,"OBS: Limite máximo por CPF - R$ 100.000,00",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5940.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5940.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5940.pdf,,
RENDA FIXA,CAIXA FIC FIF SUPREMO RF LP RESP LTDA,CAIXA FIC FIF SUPREMO RF LP RESP LTDA,04/07/2006,"6,28458400","0,049","0,81","7,44","14,13","121,967",PF,22/07/2026,22/07/2026,Não,0,Não,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-supremo-rf-longo-prazo,07.986.178/0001-00,5406,Moderado,0.8,70000.0,100.0,100.0,35000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF até 49% Crédito Privado,Fechado para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""GOV"", ""Pessoa Física"", ""Private""]","[""GOV"", ""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA SUPREMO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,"FUNDO FECHADO PARA APLICAÇÕES A PARTIR DE 08/04/2024, INCLUSIVE

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5406.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5406.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5406.pdf,,
RENDA FIXA,CAIXA FIC FIF MAXI RENDA FIXA CRED PRIV LP - RESP LTDA,CAIXA FIC FIF MAXI RENDA FIXA CRED PRIV LP - RESP LTDA,04/03/2013,"3,62678500","0,052","0,85","7,83","14,91","16.156,601",PF,22/07/2026,22/07/2026,Não,0,Não,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-maxi-rf-credito-privado-longo-prazo/Paginas/default.aspx,17.322.725/0001-07,5908,Moderado,0.3,100000.0,100.0,100.0,10000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF Crédito Privado sem Risco Mercado,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",Não,Não,,Não,CAIXA MAXI FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA,*Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5908.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5908.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5908.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5908.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5908.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5908.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5908.pdf,,https://web.microsoftstream.com/video/1689d147-ff5e-41df-9e77-e9270bae338b?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA,CAIXA FIF FIDELIDADE II RF CRÉD PRIV LP,CAIXA FIF FIDELIDADE II RF CRED PRIV LP,03/06/2009,"5,39013800","0,052","0,85","7,89","15,08","1.488,744",PF,22/07/2026,22/07/2026,Não,0,Não,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-fidelidade-ii-rf-credito-privado-longo-prazo/Paginas/default.aspx,10.322.668/0001-09,5410,Moderado,0.05,1000000.0,1000.0,1000.0,500000.0,D+0 (du),D+0 (du),D+00 (du),CDI,RF Crédito Privado permite Risco Mercado,Aberto para captação,LONGO PRAZO,QUALIFICADO,17:00,17h00,Sim · Automatico · 90%,AUTOMATICO,90.0,"[""Private""]","[""Private""]",Não,Não,,Não,CAIXA FIDELIDADE II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social). Há incidência de taxa de saída no Fundo, conforme exposto no Regulamento.

Aberto para novas aplicações a partir de 01/12/2025, inclusive.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5410.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5410.pdf,,
RENDA FIXA REFERENCIADO,CAIXA FIC FIF BETA RF REF DI LP RESP LTDA,CAIXA FIC FIF BETA RF REF DI LP RESP LTDA,02/10/1995,"30,76668400","0,046","0,75","6,92","13,11","166,317",PF,22/07/2026,22/07/2026,Não,0,Não,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-beta-ref-di-lp,00.834.072/0001-34,56,Conservador,1.5,0.01,0.01,0.01,0.01,D+0 (du),D+0 (du),D+00 (du),CDI,RF REF DI 100% TPF,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA BETA FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social). Fundo aberto para novas aplicações a partir de 30/06/2021, para maiores informações consulte o Fato Relevante.",https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0056.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0056.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0056.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0056.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_56.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_56.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0056.pdf,,https://web.microsoftstream.com/video/f0b7478a-7800-4df0-8a43-0113c5248eec?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e
RENDA FIXA REFERENCIADO,CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA,CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA,08/04/2026,-,-,-,-,-,-,PF,22/07/2026,22/07/2026,Não,0,Não,PF,,66.034.762/0001-17,8500,Conservador,0.2,0.01,0.01,0.01,0.01,D+0 (du),D+0 (du),D+00 (du),CDI,RF Simples 100% TPF,Aberto para captação,LONGO PRAZO,GERAL,17:00,17h00,Sim · Automatico · 95%,AUTOMATICO,95.0,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",Não,Não,,Não,CAIXA SIGMA FUNCIONÁRIOS FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_8500.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_8500.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_8500.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_8500.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_8500.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_8500.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_8500.pdf,,
